Info on the massive 1146 galaxies across all haloes: 

## Largest 1146 galaxies
## from: /disk01/rad/sim/m25n1024/s50/Groups/m25n1024_036.hdf5
## 1146 @ z=5.930

 ID    Mstar     Mgas      SFR       r         fgas   nrho      Central	|  Mhalo     HID
 0959  9.86e+06  1.89e+08  7.01e-03  1.85e+00  0.950  1.15e-08  True	|  1.11e+10  1248 
 0960  8.91e+06  1.90e+08  1.32e-02  1.57e+00  0.955  1.91e-09  True	|  1.56e+10  763 
 0961  9.31e+06  1.87e+08  1.10e-02  1.20e+00  0.953  1.91e-09  True	|  1.45e+10  858 
 0962  9.61e+06  1.86e+08  1.58e-02  1.09e+00  0.951  3.82e-09  False	|  2.25e+10  436 
 0963  1.03e+07  1.85e+08  1.31e-02  1.42e+00  0.947  1.91e-09  True	|  1.83e+10  600 
 0964  1.33e+07  1.81e+08  9.62e-03  1.44e+00  0.932  3.82e-09  True	|  1.11e+10  1255 
 0965  1.20e+07  1.82e+08  3.04e-02  7.16e-01  0.938  1.91e-09  True	|  1.13e+10  1223 
 0966  1.15e+07  1.83e+08  2.64e-02  1.68e+00  0.941  1.91e-09  True	|  3.06e+10  260 
 0967  9.84e+06  1.85e+08  1.47e-02  1.23e+00  0.949  1.91e-09  True	|  1.52e+10  791 
 0968  8.55e+06  1.85e+08  1.52e-02  1.40e+00  0.956  1.91e-09  True	|  9.73e+09  1531 
 0969  1.14e+07  1.81e+08  4.03e-02  1.67e+00  0.941  3.82e-09  True	|  1.30e+10  1012 
 0970  7.81e+06  1.85e+08  7.62e-02  9.91e-01  0.959  1.91e-09  True	|  1.01e+10  1435 
 0971  2.15e+07  1.71e+08  2.94e-02  2.09e+00  0.888  1.91e-09  True	|  3.36e+10  221 
 0972  1.18e+07  1.80e+08  1.87e-02  8.70e-01  0.939  1.91e-09  True	|  8.41e+09  1891 
 0973  9.03e+06  1.82e+08  3.12e-02  1.24e+00  0.953  1.91e-09  True	|  8.97e+09  1723 
 0974  2.11e+07  1.69e+08  3.48e-02  2.33e+00  0.889  1.91e-09  True	|  1.86e+10  585 
 0975  1.04e+07  1.80e+08  2.01e-02  1.41e+00  0.945  1.91e-09  True	|  1.34e+10  963 
 0976  7.78e+06  1.82e+08  1.02e-02  1.08e+00  0.959  1.91e-09  True	|  1.10e+10  1277 
 0977  1.22e+07  1.77e+08  1.19e-02  7.86e-01  0.936  1.91e-09  True	|  3.30e+10  231 
 0978  8.33e+06  1.81e+08  1.31e-02  1.25e+00  0.956  1.91e-09  True	|  1.40e+10  906 
 0979  1.59e+07  1.73e+08  4.33e-02  2.45e+00  0.916  3.82e-09  True	|  2.35e+10  414 
 0980  1.49e+07  1.73e+08  3.76e-02  9.70e-01  0.921  1.91e-09  True	|  1.25e+10  1077 
 0981  8.54e+06  1.78e+08  1.86e-02  1.81e+00  0.954  1.91e-09  True	|  8.05e+09  2002 
 0982  1.71e+07  1.70e+08  3.11e-02  1.40e+00  0.909  1.91e-09  True	|  3.24e+10  240 
 0983  8.66e+06  1.77e+08  6.62e-03  2.81e+00  0.953  1.91e-09  True	|  2.09e+10  493 
 0984  9.54e+06  1.77e+08  2.09e-02  1.06e+00  0.949  1.91e-09  True	|  8.13e+09  1972 
 0985  1.06e+07  1.75e+08  4.02e-03  1.52e+00  0.943  1.91e-09  True	|  1.57e+10  757 
 0986  7.85e+06  1.78e+08  1.05e-02  9.19e-01  0.958  3.82e-09  True	|  1.03e+10  1391 
 0987  9.71e+06  1.76e+08  3.33e-02  1.59e+00  0.948  1.91e-09  True	|  9.74e+09  1525 
 0988  1.47e+07  1.70e+08  1.40e-02  2.31e+00  0.920  7.64e-09  False	|  4.45e+10  143 
 0989  1.06e+07  1.74e+08  2.35e-02  1.07e+00  0.943  3.82e-09  True	|  1.73e+10  655 
 0990  8.27e+06  1.75e+08  5.98e-03  8.09e-01  0.955  5.73e-09  False	|  3.41e+10  211 
 0991  8.06e+06  1.75e+08  1.59e-02  2.01e+00  0.956  1.91e-09  True	|  1.01e+10  1430 
 0992  1.36e+07  1.69e+08  4.27e-02  1.70e+00  0.925  3.82e-09  True	|  1.41e+10  898 
 0993  1.12e+07  1.70e+08  3.51e-02  1.39e+00  0.938  5.73e-09  False	|  6.22e+10  77 
 0994  1.05e+07  1.70e+08  1.88e-02  1.10e+00  0.942  1.91e-09  True	|  1.53e+10  784 
 0995  1.08e+07  1.69e+08  2.06e-02  1.37e+00  0.940  3.82e-09  False	|  6.69e+10  67 
 0996  8.75e+06  1.71e+08  2.80e-02  1.34e+00  0.951  3.82e-09  True	|  8.44e+09  1883 
 0997  9.55e+06  1.70e+08  5.29e-03  1.51e+00  0.947  1.91e-09  True	|  7.14e+09  2371 
 0998  1.23e+07  1.67e+08  2.93e-02  8.25e-01  0.931  3.82e-09  True	|  1.40e+10  902 
 0999  8.34e+06  1.71e+08  4.42e-03  1.21e+00  0.953  3.82e-09  True	|  5.34e+09  3510 
 1000  1.98e+07  1.59e+08  1.48e-02  1.52e+00  0.889  7.64e-09  False	|  2.35e+11  7 
 1001  1.16e+07  1.67e+08  9.36e-03  9.61e-01  0.935  3.82e-09  False	|  4.72e+10  131 
 1002  7.64e+06  1.71e+08  8.38e-03  1.21e+00  0.957  1.91e-09  True	|  7.51e+09  2190 
 1003  9.50e+06  1.69e+08  5.72e-03  9.28e-01  0.947  1.91e-09  True	|  7.79e+09  2094 
 1004  9.36e+06  1.69e+08  1.18e-02  9.31e-01  0.947  1.91e-09  True	|  7.37e+09  2262 
 1005  1.12e+07  1.65e+08  2.83e-02  1.06e+00  0.936  1.91e-09  True	|  1.22e+10  1111 
 1006  8.67e+06  1.66e+08  9.09e-03  1.17e+00  0.950  5.73e-09  False	|  8.85e+10  37 
 1007  8.04e+06  1.65e+08  1.38e-02  1.04e+00  0.954  7.64e-09  True	|  6.84e+09  2511 
 1008  8.45e+06  1.64e+08  1.68e-02  8.92e-01  0.951  1.91e-09  True	|  7.79e+09  2092 
 1009  8.23e+06  1.64e+08  3.13e-02  7.49e-01  0.952  1.91e-09  True	|  1.37e+10  934 
 1010  9.71e+06  1.62e+08  1.43e-02  1.25e+00  0.944  1.91e-09  True	|  1.67e+10  696 
 1011  1.30e+07  1.58e+08  6.73e-03  1.70e+00  0.924  5.73e-09  True	|  1.32e+10  978 
 1012  1.52e+07  1.56e+08  9.88e-03  1.27e+00  0.911  1.91e-09  True	|  1.76e+10  640 
 1013  9.27e+06  1.61e+08  1.80e-02  7.08e-01  0.946  1.91e-09  True	|  9.10e+09  1691 
 1014  9.12e+06  1.61e+08  1.18e-02  1.22e+00  0.946  1.91e-09  True	|  1.91e+10  561 
 1015  8.13e+06  1.61e+08  1.53e-02  1.33e+00  0.952  5.73e-09  False	|  6.67e+10  68 
 1016  9.69e+06  1.59e+08  1.70e-02  1.03e+00  0.942  5.73e-09  True	|  1.03e+10  1395 
 1017  9.28e+06  1.58e+08  2.25e-02  7.65e-01  0.945  1.91e-09  True	|  1.30e+10  1009 
 1018  8.78e+06  1.59e+08  9.52e-03  9.91e-01  0.948  1.91e-09  True	|  6.51e+09  2686 
 1019  7.73e+06  1.59e+08  1.12e-02  1.14e+00  0.954  1.91e-09  True	|  9.85e+09  1501 
 1020  1.44e+07  1.52e+08  2.21e-02  1.46e+00  0.913  1.91e-09  True	|  1.34e+10  958 
 1021  1.13e+07  1.55e+08  1.34e-02  6.88e-01  0.932  5.73e-09  True	|  1.33e+10  976 
 1022  2.44e+07  1.41e+08  2.49e-02  1.36e+00  0.853  1.91e-09  True	|  1.31e+10  999 
 1023  2.65e+07  1.39e+08  5.77e-02  1.31e+00  0.839  1.91e-09  True	|  3.00e+10  273 
 1024  1.10e+07  1.54e+08  1.84e-02  1.68e+00  0.933  1.91e-09  True	|  1.42e+10  884 
 1025  9.67e+06  1.55e+08  5.91e-03  1.56e+00  0.941  1.91e-09  True	|  1.13e+10  1224 
 1026  1.56e+07  1.48e+08  2.49e-02  1.29e+00  0.905  1.91e-09  True	|  5.28e+10  101 
 1027  9.85e+06  1.54e+08  1.85e-02  1.39e+00  0.940  1.91e-09  True	|  1.65e+10  710 
 1028  8.21e+06  1.55e+08  7.66e-03  1.30e+00  0.950  3.82e-09  True	|  1.93e+10  551 
 1029  8.94e+06  1.54e+08  1.38e-02  1.44e+00  0.945  7.64e-09  True	|  6.56e+09  2651 
 1030  1.13e+07  1.50e+08  2.18e-02  1.00e+00  0.930  1.91e-09  True	|  9.33e+09  1618 
 1031  9.29e+06  1.51e+08  1.05e-02  7.83e-01  0.942  3.82e-09  True	|  1.03e+10  1374 
 1032  1.23e+07  1.48e+08  2.09e-02  7.63e-01  0.923  1.91e-09  True	|  7.63e+09  2154 
 1033  8.21e+06  1.51e+08  3.49e-03  1.69e+00  0.949  1.91e-09  True	|  6.61e+09  2624 
 1034  7.80e+06  1.51e+08  7.21e-03  9.48e-01  0.951  9.55e-09  False	|  2.00e+11  10 
 1035  8.95e+06  1.50e+08  1.58e-02  1.36e+00  0.944  1.91e-09  True	|  2.64e+10  344 
 1036  9.34e+06  1.49e+08  4.32e-02  9.88e-01  0.941  7.64e-09  True	|  9.35e+09  1613 
 1037  8.09e+06  1.49e+08  3.22e-03  1.49e+00  0.949  5.73e-09  True	|  5.71e+09  3207 
 1038  8.71e+06  1.49e+08  8.80e-03  1.25e+00  0.945  1.91e-09  True	|  1.38e+10  920 
 1039  8.28e+06  1.49e+08  8.18e-03  8.71e-01  0.947  1.91e-09  True	|  8.98e+09  1718 
 1040  8.27e+06  1.49e+08  7.96e-03  8.35e-01  0.947  1.91e-09  True	|  7.29e+09  2299 
 1041  2.13e+07  1.35e+08  2.71e-02  1.30e+00  0.864  5.73e-09  False	|  5.18e+10  106 
 1042  1.53e+07  1.40e+08  2.60e-02  1.31e+00  0.901  7.64e-09  True	|  1.79e+10  617 
 1043  8.60e+06  1.46e+08  2.58e-02  1.81e+00  0.945  1.91e-09  True	|  7.59e+09  2165 
 1044  2.18e+07  1.33e+08  6.47e-02  1.31e+00  0.859  3.82e-09  True	|  2.75e+10  319 
 1045  9.31e+06  1.45e+08  5.21e-03  1.03e+00  0.940  1.91e-09  True	|  1.83e+10  601 
 1046  1.29e+07  1.41e+08  1.60e-02  1.02e+00  0.916  1.91e-09  True	|  9.86e+09  1499 
 1047  9.45e+06  1.44e+08  2.02e-02  1.77e+00  0.938  3.82e-09  True	|  4.31e+10  152 
 1048  9.51e+06  1.44e+08  1.44e-02  1.41e+00  0.938  1.91e-09  True	|  9.93e+09  1478 
 1049  8.40e+06  1.45e+08  1.44e-02  9.97e-01  0.945  1.91e-09  True	|  8.37e+09  1903 
 1050  9.75e+06  1.42e+08  1.59e-02  1.03e+00  0.936  3.82e-09  False	|  3.97e+10  174 
 1051  7.76e+06  1.44e+08  2.26e-02  6.96e-01  0.949  1.91e-09  True	|  5.68e+09  3234 
 1052  7.61e+06  1.44e+08  4.44e-03  9.65e-01  0.950  1.91e-09  True	|  3.23e+10  241 
 1053  1.01e+07  1.41e+08  3.03e-02  1.96e+00  0.933  5.73e-09  False	|  5.17e+10  107 
 1054  7.90e+06  1.43e+08  1.79e-02  5.86e-01  0.948  1.91e-09  True	|  7.17e+09  2353 
 1055  8.03e+06  1.42e+08  5.80e-03  1.10e+00  0.947  3.82e-09  True	|  1.39e+10  917 
 1056  7.26e+06  1.42e+08  3.98e-03  1.55e+00  0.951  7.64e-09  True	|  7.99e+09  2023 
 1057  7.89e+06  1.41e+08  1.47e-02  7.31e-01  0.947  3.82e-09  True	|  6.46e+09  2720 
 1058  1.24e+07  1.35e+08  3.04e-02  1.08e+00  0.916  1.91e-09  True	|  1.25e+10  1074 
 1059  1.94e+07  1.27e+08  1.24e-01  6.51e-01  0.868  1.34e-08  False	|  5.69e+11  1 
 1060  1.07e+07  1.35e+08  3.00e-02  6.28e-01  0.927  3.82e-09  True	|  8.94e+09  1734 
 1061  8.55e+06  1.36e+08  9.91e-03  1.03e+00  0.941  1.91e-09  True	|  1.39e+10  912 
 1062  9.49e+06  1.35e+08  5.75e-02  8.36e-01  0.934  1.91e-09  True	|  6.68e+09  2587 
 1063  1.16e+07  1.32e+08  2.53e-02  1.46e+00  0.920  5.73e-09  True	|  1.08e+10  1309 
 1064  1.06e+07  1.33e+08  1.28e-02  7.21e-01  0.926  1.91e-09  True	|  7.42e+09  2237 
 1065  8.68e+06  1.35e+08  1.59e-02  1.32e+00  0.939  1.91e-09  True	|  1.46e+10  846 
 1066  1.07e+07  1.31e+08  2.82e-02  7.04e-01  0.924  1.91e-09  True	|  1.10e+10  1267 
 1067  8.87e+06  1.32e+08  2.68e-02  1.21e+00  0.937  1.91e-09  True	|  1.34e+10  955 
 1068  9.24e+06  1.31e+08  1.85e-02  8.24e-01  0.934  1.91e-09  True	|  3.71e+09  5671 
 1069  1.14e+07  1.28e+08  2.77e-02  9.76e-01  0.918  1.91e-09  True	|  1.16e+10  1191 
 1070  1.08e+07  1.29e+08  1.53e-02  9.06e-01  0.922  1.91e-09  True	|  2.53e+10  365 
 1071  1.02e+07  1.29e+08  6.37e-03  1.90e+00  0.926  1.91e-09  True	|  9.99e+09  1460 
 1072  1.08e+07  1.28e+08  1.87e-02  1.23e+00  0.923  1.91e-09  True	|  1.54e+10  773 
 1073  9.16e+06  1.29e+08  1.45e-02  6.61e-01  0.934  2.29e-08  False	|  5.69e+11  1 
 1074  1.37e+07  1.22e+08  1.19e-02  1.53e+00  0.899  1.91e-09  True	|  1.99e+10  528 
 1075  8.57e+06  1.26e+08  1.13e-02  7.46e-01  0.936  1.91e-09  True	|  6.05e+09  2994 
 1076  8.59e+06  1.26e+08  6.26e-03  8.04e-01  0.936  1.91e-09  True	|  7.21e+09  2332 
 1077  9.00e+06  1.24e+08  8.63e-03  9.74e-01  0.933  1.91e-09  True	|  6.85e+09  2509 
 1078  8.03e+06  1.22e+08  1.76e-02  7.87e-01  0.938  5.73e-09  False	|  4.10e+10  167 
 1079  8.77e+06  1.21e+08  1.74e-02  1.33e+00  0.932  3.82e-09  True	|  8.16e+09  1969 
 1080  1.15e+07  1.18e+08  6.66e-03  1.33e+00  0.911  1.91e-09  True	|  7.82e+09  2081 
 1081  7.66e+06  1.22e+08  3.06e-02  9.70e-01  0.941  1.91e-09  True	|  1.38e+10  927 
 1082  1.15e+07  1.17e+08  1.25e-02  1.30e+00  0.911  1.91e-09  True	|  1.41e+10  888 
 1083  1.80e+07  1.11e+08  4.24e-02  7.52e-01  0.861  1.34e-08  False	|  5.69e+11  1 
 1084  9.04e+06  1.19e+08  1.90e-02  2.19e+00  0.929  1.91e-09  True	|  1.05e+10  1354 
 1085  1.07e+07  1.16e+08  0.00e+00  4.85e+00  0.916  1.72e-08  False	|  1.21e+12  0 
 1086  7.86e+06  1.18e+08  8.61e-03  9.04e-01  0.938  5.73e-09  True	|  7.46e+09  2223 
 1087  9.99e+06  1.15e+08  2.67e-02  6.29e-01  0.920  1.91e-09  True	|  1.79e+10  623 
 1088  1.45e+07  1.06e+08  1.49e-02  2.05e+00  0.880  1.91e-08  False	|  1.21e+12  0 
 1089  1.07e+07  1.09e+08  2.23e-02  7.66e-01  0.911  1.91e-09  True	|  1.17e+10  1185 
 1090  8.27e+06  1.11e+08  5.14e-03  9.90e-01  0.931  5.73e-09  True	|  1.99e+10  529 
 1091  1.20e+07  1.07e+08  2.67e-02  7.89e-01  0.899  1.91e-09  True	|  1.50e+10  809 
 1092  8.58e+06  1.10e+08  1.15e-02  1.07e+00  0.928  5.73e-09  False	|  9.20e+10  33 
 1093  7.73e+06  1.09e+08  5.75e-03  6.21e-01  0.934  7.64e-09  False	|  6.90e+10  63 
 1094  1.18e+07  1.05e+08  1.07e-02  1.23e+00  0.899  1.91e-09  True	|  6.13e+09  2930 
 1095  1.13e+07  1.05e+08  1.20e-02  1.34e+00  0.903  1.91e-09  True	|  1.33e+10  972 
 1096  1.02e+07  1.06e+08  7.20e-03  5.94e-01  0.912  1.91e-09  True	|  5.69e+09  3224 
 1097  8.33e+06  1.06e+08  1.89e-02  8.30e-01  0.927  1.91e-09  True	|  7.34e+09  2276 
 1098  1.20e+07  1.02e+08  1.41e-02  9.63e-01  0.895  1.91e-09  True	|  1.45e+10  855 
 1099  1.34e+07  9.99e+07  1.59e-02  9.58e-01  0.882  1.91e-09  True	|  1.96e+10  542 
 1100  1.02e+07  1.02e+08  9.35e-03  1.04e+00  0.909  1.91e-09  True	|  6.45e+09  2724 
 1101  7.99e+06  1.03e+08  1.23e-02  9.65e-01  0.928  5.73e-09  True	|  7.89e+09  2062 
 1102  7.94e+06  1.03e+08  7.76e-03  9.02e-01  0.929  1.91e-09  True	|  7.65e+09  2150 
 1103  7.97e+06  1.03e+08  1.57e-02  1.09e+00  0.928  1.91e-09  True	|  2.23e+10  445 
 1104  8.24e+06  9.97e+07  4.58e-02  7.07e-01  0.924  1.91e-09  True	|  5.67e+09  3241 
 1105  8.31e+06  9.97e+07  4.05e-03  6.42e-01  0.923  1.91e-09  True	|  1.93e+10  556 
 1106  8.48e+06  9.75e+07  7.58e-03  1.27e+00  0.920  1.91e-09  True	|  5.03e+09  3797 
 1107  1.02e+07  9.46e+07  3.87e-03  1.00e+00  0.903  1.91e-09  True	|  5.77e+09  3167 
 1108  1.09e+07  9.08e+07  1.07e-02  9.47e-01  0.893  1.91e-09  True	|  1.70e+10  675 
 1109  8.32e+06  9.18e+07  1.17e-02  7.25e-01  0.917  1.91e-09  True	|  7.11e+09  2383 
 1110  8.59e+06  8.85e+07  2.45e-03  1.65e+00  0.912  1.91e-09  True	|  1.41e+10  894 
 1111  1.18e+07  8.49e+07  3.22e-02  6.38e-01  0.878  1.91e-09  True	|  1.56e+10  767 
 1112  8.36e+06  8.82e+07  3.56e-03  1.08e+00  0.913  1.91e-09  True	|  1.22e+10  1102 
 1113  8.64e+06  8.59e+07  6.92e-03  8.53e-01  0.909  1.91e-09  True	|  6.77e+09  2550 
 1114  8.59e+06  8.59e+07  4.47e-03  6.97e-01  0.909  3.82e-09  False	|  2.60e+10  353 
 1115  8.48e+06  8.45e+07  9.45e-03  9.49e-01  0.909  3.82e-09  True	|  1.11e+10  1258 
 1116  7.96e+06  8.29e+07  2.44e-03  7.45e-01  0.912  1.34e-08  False	|  2.97e+11  5 
 1117  7.77e+06  8.20e+07  4.20e-03  8.78e-01  0.913  1.91e-09  True	|  1.01e+10  1424 
 1118  7.65e+06  8.04e+07  3.70e-03  9.58e-01  0.913  1.91e-09  True	|  5.77e+09  3170 
 1119  1.29e+07  7.36e+07  7.17e-03  6.40e-01  0.851  5.73e-09  False	|  1.48e+11  18 
 1120  1.44e+07  6.96e+07  1.14e-02  5.96e-01  0.829  5.73e-09  False	|  4.14e+10  161 
 1121  8.45e+06  7.50e+07  5.56e-03  2.26e+00  0.899  1.91e-09  True	|  7.03e+09  2419 
 1122  8.20e+06  7.45e+07  4.93e-03  8.68e-01  0.901  1.91e-09  True	|  6.79e+09  2540 
 1123  7.67e+06  7.39e+07  6.35e-03  5.95e-01  0.906  1.91e-09  True	|  1.24e+10  1087 
 1124  1.38e+07  6.69e+07  9.22e-03  6.52e-01  0.829  5.73e-09  False	|  6.96e+10  61 
 1125  9.30e+06  7.09e+07  2.74e-03  1.14e+00  0.884  9.55e-09  True	|  6.59e+09  2633 
 1126  8.68e+06  7.15e+07  1.19e-03  7.17e-01  0.892  1.34e-08  False	|  2.97e+11  5 
 1127  9.83e+06  6.97e+07  9.11e-03  7.39e-01  0.876  1.91e-09  True	|  7.18e+09  2348 
 1128  9.47e+06  6.70e+07  3.76e-03  8.55e-01  0.876  7.64e-09  False	|  6.40e+10  74 
 1129  1.87e+07  5.68e+07  1.46e-02  9.70e-01  0.752  7.64e-09  False	|  1.16e+11  24 
 1130  7.67e+06  6.23e+07  2.85e-03  7.98e-01  0.890  1.91e-09  True	|  7.72e+09  2115 
 1131  8.18e+06  6.17e+07  2.83e-03  6.48e-01  0.883  2.29e-08  False	|  1.21e+12  0 
 1132  8.43e+06  5.94e+07  3.17e-03  8.37e-01  0.876  5.73e-09  True	|  1.71e+10  667 
 1133  9.81e+06  5.76e+07  2.83e-03  9.55e-01  0.854  1.91e-09  True	|  1.03e+10  1397 
 1134  9.56e+06  5.76e+07  4.49e-03  7.62e-01  0.858  1.91e-09  True	|  1.21e+10  1124 
 1135  9.51e+06  5.73e+07  4.47e-03  5.15e-01  0.858  7.64e-09  False	|  6.14e+10  79 
 1136  9.05e+06  5.73e+07  7.28e-03  1.66e+00  0.864  3.82e-09  False	|  3.04e+10  267 
 1137  1.58e+07  5.04e+07  2.16e-02  7.05e-01  0.762  1.91e-09  True	|  2.10e+10  489 
 1138  8.96e+06  5.49e+07  2.81e-03  5.83e-01  0.860  7.64e-09  False	|  1.35e+11  20 
 1139  3.06e+07  9.92e+06  7.35e-04  7.44e-01  0.245  1.91e-08  False	|  5.32e+11  3 
 1140  1.10e+07  2.83e+07  1.37e-03  6.35e-01  0.719  1.91e-08  False	|  5.32e+11  3 
 1141  8.73e+06  3.04e+07  6.01e-03  6.43e-01  0.777  5.73e-09  False	|  2.25e+10  438 
 1142  1.87e+07  1.29e+07  0.00e+00  1.81e+00  0.408  1.91e-08  False	|  1.21e+12  0 
 1143  1.33e+07  8.38e+06  0.00e+00  8.11e-01  0.386  1.91e-08  False	|  5.32e+11  3 
 1144  1.29e+07  0.00e+00  0.00e+00  1.35e+00  0.000  2.10e-08  False	|  1.21e+12  0 
 1145  8.22e+06  0.00e+00  0.00e+00  5.50e-01  0.000  1.72e-08  False	|  1.21e+12  0 
